date,FRC,PNC,USB,JPM,BAC,C,RY,WFC,GS,MS,HSBC,JNJ,PFE,MRK,XOM,RDS,CVS,BP,AAPL,GOOG,MSFT,BABA,SP500
3/27/2019,-0.001789,-0.001564,-0.007833,-0.003403,-0.006615,-0.008004,-0.00795,-0.004897,-0.003461,-0.012178,0.001725,0.000938,-0.009429,-0.007598,-0.007658,-0.00981,-0.010795,-0.005249,0.008994,-0.009942,-0.009668,-0.005896,-0.004644
3/28/2019,0.000996,0.013111,0.005818,0.011348,0.011099,0.020583,-0.004598,0.006561,0.006052,0.013536,-0.003444,0.001298,0.006426,0.004132,0.004979,0.000959,0.001873,0.000918,0.001326,-0.004873,0.00137,0.003954,0.00359
3/29/2019,-0.000895,-0.001628,0.003122,0.005163,0.009513,0.003872,-0.002903,-0.015685,0.004237,0.006439,0.001728,0.006552,0.004256,0.006535,0.000743,-0.000798,0.001301,0.002063,0.006518,0.003941,0.008638,0.026557,0.006734
4/1/2019,0.020406,0.034649,0.018261,0.033686,0.034433,0.034394,0.018531,0.010141,0.024741,0.031517,0.029078,-0.005794,0.008712,0.001563,0.01151,0.011024,0.014288,0.008463,0.006791,0.01877,0.009157,-0.00855,0.011569
4/2/2019,0.011609,-0.001182,0.001427,0.004778,0.011563,0.000932,0.003639,-0.012293,0.003863,0.003905,0.009339,-0.009138,0.001634,-0.00108,-0.004282,0.003635,-8.00E-05,0.003175,0.014537,0.005471,0.001428,0.004699,1.70E-05
4/3/2019,0.005207,0.000394,0.005698,0.001997,-0.001039,0.009935,0.00246,0.013483,0.017013,0.015561,0.00949,-0.003921,-0.001631,-0.000361,-0.005898,0.004881,-0.008325,0,0.006855,0.004372,0.006544,-0.018818,0.002148
4/4/2019,0.003454,0.012696,0.007487,0.009587,0.010749,0.011682,0.000387,0.006345,0.006821,0.012393,-0.005875,-0.011664,-0.002334,-0.015989,0.014215,0.00235,0.007345,-0.001809,0.00174,0.007136,-0.005085,0.015422,0.002085
4/5/2019,0.001625,-0.003971,-0.001808,-0.002368,-0.002401,-0.004102,-0.001162,-0.007932,0.000742,-0.000668,0.004255,0.004499,0.005849,-0.008552,0.005363,0.008598,0.012981,0.008607,0.006694,-0.00656,0.00444,0.023637,0.004636
4/8/2019,-0.004772,0.00258,0.003622,0.003229,0.003095,0.007933,0.003749,0.00205,0.000791,0.001782,0.001883,-0.000294,0.003489,-0.002465,0.006183,0.012089,0.002057,0.01572,0.015736,-0.002617,0.000334,0.006204,0.001047
4/9/2019,-0.015153,-0.011229,-0.013232,-0.007383,-0.009599,-0.013168,-0.003606,-0.015139,-0.00948,-0.016007,0.001645,-0.004187,-0.006954,-0.001853,-0.012892,-0.011179,-0.008999,-0.005306,-0.002999,-0.004626,-0.00542,0.0037,-0.006067
4/10/2019,0.006524,0.003864,0.001625,0.004482,0.006231,0.004908,0.00349,-0.00727,0.011764,0.004293,-0.002111,7.40E-05,-0.002568,0.000247,-0.004516,0.006814,-0.000398,0.001111,0.005614,0.003126,0.007629,-0.005342,0.003478
4/11/2019,-0.00774,0.011234,0.006288,0.008449,0,0.005952,0.000258,-0.001046,-0.000739,0.007874,0.001175,-0.002729,-0.010765,-0.012126,0.004782,-0.001384,0.003984,-0.003774,-0.008324,0.002603,0.001165,-0.006499,3.80E-05
4/12/2019,-0.00741,0.03092,0.012296,0.046879,0.03784,0.02291,0.010816,-0.026183,0.0247,0.042187,0.010566,0.005695,-0.013248,-0.005135,-0.012569,-0.006469,-0.049448,-0.004457,-0.000402,0.010863,0.005152,0.021246,0.006609
4/15/2019,-0.00167,-0.0052,-0.006571,-0.01142,-0.010938,-0.000593,0.000127,0.006023,-0.038154,-0.013065,-0.003485,0.003971,0.009111,-0.011331,-0.003337,0.00124,0.003173,0,0.00181,0.003108,0.000827,-0.030914,-0.000629
4/16/2019,0.01348,0.015947,0.007817,0.010551,0.00134,0.028644,0.007897,0.018816,0.009654,0.020399,0.010259,0.010987,-0.027798,-0.012352,0.00682,-0.004336,0.008573,-0.004253,0.0001,0.004386,-0.002313,0.014803,0.000509
4/17/2019,0.002039,0.005407,0.007757,0.028803,0.00502,0.015005,0.008088,-0.002099,0.030024,0.026372,0.003,0.003623,-0.025415,-0.046931,0.002833,0.00451,-0.007428,0.003147,0.019473,0.006681,0.00828,0.009527,-0.002274
4/18/2019,0.003973,-0.00508,0.010657,-0.007349,0,-0.009666,0.003009,0.000631,-0.009572,-0.014712,-0.004832,-0.007219,-0.012538,-0.009875,-0.003684,-0.006038,-0.003409,-0.005155,0.003594,0.001072,0.01314,-0.003252,0.001579
4/22/2019,0.002027,0.005256,-0.000195,0.001234,0.000666,-0.008325,0.002125,-0.006726,-0.006362,-0.005468,-0.000694,0.002254,-0.010157,0.003689,0.021817,0.016199,0.01702,0.014643,0.003287,0.0099,0.003161,-0.008345,0.001012
4/23/2019,0.023404,0.002315,0.00957,0.001232,0.000666,0.001592,0.000998,0.001904,-0.002248,0.001269,-0.00162,0.015018,0.011288,0.015519,0.00579,-0.003679,0.000984,-0.000444,0.014423,0.013424,0.013575,0.010303,0.008841
4/24/2019,0.001882,-0.000224,-0.000193,-0.00167,-0.001663,-0.005347,-0.016677,0.002746,-0.017635,0.000634,-0.007416,-0.005004,-0.001268,0.001743,-0.019429,-0.023692,-0.030651,-0.019769,-0.001542,-0.008295,-0.003428,-0.00865,-0.002192
4/25/2019,-0.001411,0.000522,0.003096,0.000528,0.001999,-0.001453,0,0.000632,0.004288,-0.0019,-0.001634,0.003233,0.006096,0.021544,0.005626,0.002521,-0.003213,-0.003852,-0.009075,0.005785,0.033117,0.011903,-0.000369
4/26/2019,0.002262,0.013781,0.009645,0.00757,0.008976,0.011349,0.006909,0.009472,0.008342,0.012688,0.00725,0.005299,0.009089,0.003799,-0.021041,-0.008802,-0.006785,-0.014786,-0.004774,0.007954,0.00573,-0.004205,0.004685
4/29/2019,-0.000752,0.00676,0.01261,0.014414,0.013839,0.021867,0.00737,0.006464,0.018909,0.018167,0.00534,-0.003918,-0.009507,0.001957,-0.00646,0.00111,0.005295,-0.006696,0.001517,0.014701,-0.000924,-0.000802,0.001071
4/30/2019,-0.00621,-0.000584,0.006038,-0.000603,-0.006175,-0.004646,0.005172,0.0029,-0.004833,-0.004333,0.006236,0.009725,0.025764,0.025137,0.003876,0.006336,0.019878,0.016504,-0.019256,-0.075019,0.006396,-0.007329,0.000951
5/1/2019,-0.023291,-0.012561,-0.003938,-0.007669,-0.010464,-0.010467,-0.006274,-0.003718,-0.005779,-0.014093,-0.008492,0.005312,0.00394,0.000127,-0.020055,-0.01275,-0.018741,-0.014864,0.049086,-0.021385,-0.020827,0.020154,-0.007502
5/2/2019,0.008336,0.005399,0.001318,0.002171,0.007931,0.005718,-0.002399,0.001451,0.00127,0.005045,0.00625,-0.00472,0.005887,0.010163,-0.017542,0.015625,-0.012138,-0.010446,-0.006508,-0.005804,-0.013059,0.005705,-0.002124
5/3/2019,0.01442,0.008533,0.005641,0.006152,0.006885,0.010802,0.007848,0.007246,0.012342,0.005229,0.028295,0.005167,0.009266,0.006036,0.002329,0.009262,0.007647,0.010556,0.012431,0.019751,0.021314,0.025316,0.009638
5/6/2019,-0.003412,-0.006054,-0.002618,-0.00887,-0.007815,-0.003679,0.000377,-0.004522,-0.005253,-0.007283,-0.020358,0.000563,0.006282,-0.0065,-0.004389,-0.0028,0.009636,-0.003482,-0.015443,0.003287,-0.005818,-0.035705,-0.004471
5/7/2019,-0.014835,-0.024363,-0.014623,-0.016335,-0.018051,-0.031956,-0.009416,-0.026017,-0.018408,-0.02096,-0.014615,-0.01492,-0.019688,-0.019879,-0.005316,-0.029325,-0.001098,-0.016539,-0.026957,-0.012233,-0.020523,-0.036177,-0.016512
5/8/2019,-0.010039,-0.007221,-0.006469,-0.0053,-0.004011,0.00088,-0.003802,-0.003604,-0.008291,-0.003854,-0.007184,-0.001286,0.002939,0.003594,0.001564,0.007713,-0.00651,0.001421,0.000197,-0.006854,-8.00E-05,-0.010142,-0.001605
5/9/2019,0.004193,-0.000379,-0.001915,-0.000799,-0.00302,-0.008649,0.001908,0.004043,0.003384,-0.001719,-0.001401,-0.007583,0.001221,0.001919,-0.000911,0.006698,0.031404,-0.000355,-0.010744,-0.0024,-8.00E-05,-0.003063,-0.003021
5/10/2019,0.003107,0.00379,0.000959,-8.90E-05,-0.004376,0.003992,-0.002032,0.008772,0.002083,-0.002368,0.00187,0.002307,0.001969,-0.001787,0.008597,0.006653,0.006601,-0.003601,-0.0138,-0.000283,0.012988,-0.005809,0.00372
5/13/2019,-0.043268,-0.030127,-0.026069,-0.027198,-0.044963,-0.051841,-0.013997,-0.017391,-0.035041,-0.046612,-0.018432,-0.013305,-0.003684,-0.013045,-0.011102,-0.002675,-0.012706,-0.006506,-0.058119,-0.026592,-0.029733,-0.044888,-0.024131
5/14/2019,0.014468,0.010199,0.004723,0.007949,0.013097,0.013669,0.003226,0.003453,0.006719,-0.003848,0.001902,-0.00277,0.002218,0.00324,0.001321,0.011518,0.009963,0.007761,0.01583,-0.01032,0.011188,0.02841,0.008016
5/15/2019,-0.008377,-0.008323,-0.005093,-0.003807,-0.01153,-0.005976,0.002701,-0.013982,0.000611,-0.002499,0.009727,0.000658,0.012051,0.001679,0.007387,0.011699,0.00411,0.005295,0.011979,0.040841,0.01403,0.015786,0.005839
5/16/2019,0.012773,0.018806,0.013979,0.01283,0.010604,0.017111,0.00372,0.001309,0.013951,0.008656,0.003994,0.009495,0.011908,0.020374,-0.000131,0.005242,-0.001228,0.01221,-0.0044,0.011701,0.023092,-0.01143,0.008895
5/17/2019,-0.007349,-0.006712,0.001165,-0.004851,-0.006646,-0.013792,-0.002301,-0.004357,-0.008587,-0.009033,-0.014681,0.002894,-0.004083,-0.005181,-0.005893,0.000156,-0.002318,0.001419,-0.005682,-0.013271,-0.00667,-0.034174,-0.005837
5/20/2019,0.002001,0.008601,0.003103,0.005236,0,-0.00169,0.002306,-0.00547,-0.000962,-0.000228,-0.004566,-0.001371,0.002894,0.002032,-0.000132,0.00249,0.002655,0.005668,-0.03127,-0.020637,-0.014445,-0.052604,-0.006749
5/21/2019,0.007788,0.005634,0.00348,0.003413,0.010211,0.017241,0.002301,0.019362,0.009481,0.011853,0.006277,-0.002167,0.001923,0.00786,0.004611,0.000621,0.004138,0.003992,0.019171,0.008544,0.005387,0.017305,0.008496
5/22/2019,-0.010105,-0.000454,-0.000963,-0.008145,-0.006971,-0.021489,-0.000383,-0.004964,-0.01803,-0.020275,0.00048,0.004634,0.007679,0.018616,-0.009049,-0.011633,-0.006346,-0.009591,-0.020472,0.001221,0.006068,-0.028147,-0.002824
5/23/2019,-0.008407,-0.015528,-0.013115,-0.019672,-0.025623,-0.011754,-0.028447,-0.011714,-0.018157,-0.017935,0.002638,0.007423,-0.001667,0.000494,-0.023425,-0.019774,-0.022394,-0.023618,-0.01707,-0.009093,-0.011671,-0.017818,-0.011914
5/24/2019,0.014534,0.015388,0.003127,0.009849,0.01513,0.007668,0.014443,0.013389,0.005365,0.005853,0.004544,7.20E-05,0.000716,0.001851,0.004201,0.013449,0.007126,0.01016,-0.003841,-0.005876,0.000475,-0.00641,0.001354
5/28/2019,-0.011043,-0.017656,-0.012858,-0.010847,-0.009936,-0.009318,-0.005436,-0.012562,-0.018446,-0.018389,-0.010476,-0.01282,-0.001192,-0.011211,-0.020108,-0.01169,-0.00337,-0.006705,-0.004135,0.000834,-0.000634,-0.001226,-0.008376
5/29/2019,-0.000704,0.003008,-0.001381,-0.002764,-0.005376,-0.001254,-0.010932,-0.002413,-0.002851,0.000474,0,-0.041876,-0.004296,-0.011214,-0.006197,-0.003197,-0.013017,-0.005063,-0.004769,-0.017217,-0.00967,-0.015051,-0.006912
5/30/2019,-0.01359,-0.010921,-0.003953,-0.010719,-0.021261,-0.00157,-0.000395,-0.009455,-0.003616,-0.008533,-0.006497,0.005939,0.004314,0.004032,-0.002633,-0.001283,-0.011904,-0.005815,0.005187,0.001313,0.006323,-0.009247,0.002098
5/31/2019,-0.009899,-0.010497,-0.003968,-0.010275,-0.020619,-0.022952,-0.010794,-0.015094,-0.026045,-0.027253,-0.012594,-0.007267,-0.009069,-0.005899,-0.016674,-0.007547,-0.013261,-0.007555,-0.018116,-0.013296,-0.016305,-0.011981,-0.013195
6/3/2019,-0.012987,0.013437,0.010558,0.004719,0.003008,0.007401,0.007053,0.003381,0.003836,0.000983,0.001717,0.002211,0.009634,0.013256,0.015685,0.009222,0.018797,0.007859,-0.01011,-0.061238,-0.031048,0.004355,-0.002765
6/4/2019,0.030702,0.034349,0.029174,0.03081,0.046477,0.052228,0.016253,0.026056,0.036519,0.042966,0.00857,0.017422,0.007395,0.010217,0.02379,0.001603,0.011294,0.007797,0.036584,0.015163,0.027704,0.028284,0.021432
6/5/2019,-0.001925,0.006372,0.005746,0.003554,-0.000358,-0.001518,0.00221,0.00394,-0.007584,-0.001177,-0.001214,0.004861,0.00592,0.007523,-0.008289,0.004481,0.002984,-0.007737,0.016143,-0.009341,0.021679,-0.016218,0.008162
6/6/2019,0.002436,-0.003724,0.004951,0.002179,0.0043,0.01049,0.001168,0.001308,0.00727,0.008956,0.000972,0.017116,0.005414,-0.00306,0.018224,0.013703,0.025754,0.013889,0.014682,0.002987,0.015815,-0.000989,0.006136
6/7/2019,-0.008203,-0.006505,-0.001895,-0.010963,-0.012554,-0.011735,0.006479,-0.006315,0,-0.00257,0.006799,0.013682,0.004917,0.012525,0.003633,0.013518,0.006629,0.012737,0.026617,0.019671,0.028008,0.01802,0.010498
6/10/2019,0.009598,0.011288,0.004367,0.01081,0.019615,0.021769,0.002961,0.014026,0.022707,0.013817,0.004342,0.003392,0.003495,0.000243,0.004425,-0.003102,0.006668,-0.001424,0.012779,0.013469,0.009133,0.036439,0.00466
6/11/2019,-0.010518,0.005953,0.005293,0.003081,0.006056,0.011323,-0.002824,-0.000216,0.003142,0.008778,0.002642,0.005467,-0.009287,0.006062,-0.000935,0.003578,-0.009159,0.006179,0.01158,-0.001589,-0.003771,0.017516,-0.00035
6/12/2019,-0.012469,-0.007989,-0.009214,-0.012739,-0.010269,-0.015763,-0.011586,-0.029183,-0.02316,-0.024044,-0.012695,0.013593,0.009609,0.008797,-0.010823,-0.015812,-0.008088,-0.030231,-0.003183,-0.001795,-0.004618,-0.016047,-0.002038
6/13/2019,-0.002898,-0.002759,0,0.002471,-0.000358,0.004041,0.006382,0.008461,0.006466,0.007743,-0.004124,-0.006846,-0.013463,-0.009676,0.00878,0.004095,0.005991,0.003897,-0.000206,0.011037,0.006312,0.001812,0.004097
6/14/2019,0.000104,0.011067,-0.001329,0.002556,0.003579,0.005963,-0.000776,0.006624,0.001097,-0.003027,-0.007065,-0.004406,0.006118,0.005187,-0.004419,-0.00502,-0.000827,-0.007521,-0.007262,-0.004317,0.000982,-0.013909,-0.001612
6/17/2019,-0.011209,-0.019747,-0.021095,-0.005463,-0.003923,-0.01393,0.000389,-0.007019,-0.004331,-0.00724,-0.002944,-0.00464,0.002806,0.006282,0.009953,-0.00804,0.004801,-0.011489,0.005967,0.006987,0.00302,0.011448,0.000932
6/18/2019,0.006823,0.01426,0.013201,0.013642,0.024705,0.021641,0.019161,0.018334,0.021747,0.019525,0.014764,0.005665,0.004431,0.014286,0.008656,0.015893,0.012686,0.015826,0.023518,0.010376,0.017388,0.03502,0.009717
6/19/2019,-0.000104,-0.008778,-0.001341,-0.007226,-0.010482,-0.005737,0.005716,-0.009761,0.003385,-0.004615,0.004365,0.001569,0.009984,0.010297,-0.005545,0.007196,-0.000325,0.000243,-0.002923,-0.00066,0.003921,-0.000302,0.002985
6/20/2019,0.000521,-0.002627,0.000767,0.002548,-0.001766,0.007546,0.009473,0.0046,0.000307,0.007418,0.005553,0.012531,0.002299,-0.008903,0.017127,0.017707,0.011311,0.017523,0.008036,0.007868,0.009286,0.016862,0.009472
6/21/2019,-0.005523,0.002032,0.001917,-0.006806,-0.005306,-0.001909,-0.00513,0.02246,0.001226,0.002761,-0.013205,-0.000844,0.001605,-0.000355,0.014097,0.002747,0.00523,0.015307,-0.003409,0.010932,0.000146,-0.00416,-0.001259
6/24/2019,-0.001572,0.003755,0.000765,-0.007127,-0.004979,-0.008239,0.001635,-0.013222,0.007911,-0.011703,-0.000973,0.006827,0.002061,0.011115,-0.009525,0.002435,-0.00016,-0.00636,-0.001006,-0.007704,0.005914,0.003283,-0.001732
6/25/2019,0.005982,-0.002319,-0.004971,-0.008283,-0.007863,-0.012906,-0.006529,-0.00281,-0.007241,-0.009519,-0.001948,0.008248,0,-0.003158,-0.008837,-0.001518,-0.010167,-0.007587,-0.015158,-0.026077,-0.031572,-0.013682,-0.009496
6/26/2019,-0.001252,0.0021,-0.001153,0.006682,0.005403,0.010219,-0.000126,-0.007369,0.004845,0.007736,0.004392,-0.01657,-0.017596,-0.019944,0.004327,0.003802,0.002346,0.005256,0.021629,-0.006675,0.003747,0.01924,-0.001234
6/27/2019,0.001358,0.007632,0.007118,0.003319,0.010749,0.013835,-0.001517,0.010699,0.011725,0.011631,0.006074,-0.008178,0.010235,0.003471,-0.010183,-0.013937,-0.006617,-0.010932,-0.0003,-0.003416,0.001643,0.011302,0.003823
6/28/2019,0.018673,0.019456,0.00808,0.027196,0.028004,0.027586,0.005191,0.022251,0.02649,0.007358,0.007969,-0.010022,-0.002533,0.000239,0.010683,-0.000307,0.010803,0.001922,-0.009112,0.005731,-0.001416,-0.008484,0.005757
7/1/2019,0.013006,0.018357,0.011641,0.016816,0.014483,0.010138,0.0034,0.007819,0.011046,0.003196,0.003114,0.000574,0.010388,0.010733,-0.000913,0.001998,0.003214,0.009113,0.018341,0.015885,0.01284,0.033048,0.007672
7/2/2019,-0.007076,-0.001502,-0.001509,0.001056,-0.009177,-0.004241,0.003514,-0.009646,-0.004254,-0.00273,0.005016,0.004808,0.010281,0.008968,-0.010972,-0.00138,-0.0153,-0.005228,0.005855,0.011455,0.006633,0.002285,0.002928
7/3/2019,0.013134,0.007737,0.006046,-0.001582,-0.003431,0.005821,0.009881,0.009104,0.000291,0.00365,0.000475,0.015068,0.004071,0.016255,0.009509,-0.006604,0.003417,-0.011945,0.008287,0.009338,0.006443,-0.004446,0.007672
7/5/2019,0.006532,0.006398,0.008075,0.005939,0.007229,0.007763,0.00161,0.002308,0.009027,0.005001,-0.000475,-0.011045,-0.010811,-0.01496,-0.004056,-0.001392,0.00154,-0.007979,-0.000881,0.008615,-0.00291,-0.007843,-0.001806
7/8/2019,-0.00599,-0.005863,-0.010805,-0.005463,-0.002051,-0.003782,-0.006306,-0.005024,-0.010341,-0.016286,-0.006416,0.002846,-0.014117,-0.018224,0.004597,-0.002632,0.000486,0.001219,-0.020614,-0.014016,-0.00073,-0.027986,-0.004835
7/9/2019,0.014464,0.000355,0.00452,0.004253,0.005137,0.006045,0.000373,0.006312,0.009818,0.006668,0.000718,0.003121,0.001617,0.009757,-0.000654,0.000311,-0.002023,-0.003165,0.006099,0.006716,-0.003651,0.002078,0.001237
7/10/2019,-0.00495,-0.005256,-0.003,-0.002911,-0.011244,-0.006009,0,-0.014217,-0.008663,-0.010735,-0.004541,-0.001414,0.01591,-0.000471,0.014131,0.012415,0.016944,0.006593,0.009889,0.014783,0.010186,-0.011078,0.004511
7/11/2019,0.006368,0.010068,0.005453,0.009556,0.011716,0.006748,-0.000124,-0.000212,0.02612,0.020088,0.0012,-0.00779,-0.024512,-0.045037,0.000774,0.002146,-8.00E-05,0.001456,-0.007282,0.002778,0.00399,-0.002276,0.002285
7/12/2019,-0.005043,0.00516,0.002431,0.010517,0.003065,0.002234,-0.00423,0.004667,0.012255,0.015618,-0.001679,-0.041467,-0.013495,-0.015679,0.000773,-0.004894,0.004385,-0.001696,0.007683,0.001101,0.003613,0.015131,0.00462
7/15/2019,-0.019577,-0.013995,-0.008955,-0.012142,-0.00781,-0.000836,-0.001874,-0.013725,-0.011031,-0.009806,0.001681,0.003053,0.008255,0.015427,-0.007085,-0.008607,-0.002064,-0.012618,0.009395,0.004514,0,0.026202,0.000176
7/16/2019,-0.044902,-0.010271,-0.001506,0.010711,-0.007871,-0.005439,-0.000125,-0.030186,0.018622,0,-0.004796,-0.016406,0.002339,0.007782,-0.01492,-0.010543,-0.007636,-0.011796,-0.00346,0.002564,-0.013103,0.003977,-0.003404
7/17/2019,0.005625,0.00663,0.022247,-0.009816,0.006899,-0.007011,0.000125,-0.001987,-0.010301,-0.014855,-0.006506,-0.00483,-0.002567,0.004045,-0.005926,-0.007678,-0.00497,-0.023129,-0.005623,-0.005826,-0.005909,0.003617,-0.006531
7/18/2019,0.011608,0.002506,0.01789,0.005965,0.009935,0.013697,0.004506,0.013493,0.00572,0.015079,0.004851,0.001593,0.007487,0.009399,-0.008479,-0.003158,0.00435,-0.011202,0.01136,0.000436,0.001101,-0.011555,0.003582
7/19/2019,0.01231,-0.00036,-0.003443,-0.009854,-0.002714,-0.012119,0.000872,0.004583,-0.004662,-0.0009,-0.002172,-0.013326,-0.006735,-0.015721,0.002004,0.008237,0.002887,0.010041,-0.014928,-0.013676,0.001466,0.0011,-0.006177
7/22/2019,-0.004637,0.00533,0.006,0.006429,0.005782,0.002679,-0.005229,0.009776,0.002248,0.002478,0.002177,-0.012816,0.001169,-0.002212,0.001067,0.003928,0.002159,0.003059,0.022854,0.006769,0.013248,0.005838,0.002829
7/23/2019,0.003934,0.007953,0.012651,0.01829,0.022996,0.012375,0.004631,0.015491,0.025374,0.013483,0.00531,0.001555,0.006305,0.010097,0.003996,-0.001721,0.00407,0.00305,0.007818,0.00776,0.006213,0.023506,0.006848
7/24/2019,0.016191,0.00462,0.009995,0.004039,0.013884,0.014169,0.004565,0.026483,0.011849,0.008869,-0.013445,0.007296,-0.004641,-0.003413,-0.000133,-0.009719,0.005722,-0.008361,-0.000814,-0.007247,0.010266,0.003257,0.004688
7/25/2019,0.003254,-0.003467,-0.00053,-0.009587,-0.01076,-0.022189,-0.00576,-0.00743,-0.009233,-0.013846,-0.004381,0.010325,-0.005129,0,-0.005706,-0.004749,-0.007191,-0.003832,-0.007907,-0.003325,-0.003766,-0.007724,-0.005262
7/26/2019,0.014695,0.013917,0.014498,0.004408,0.014173,0.010786,0.001889,0.025161,0.009819,0.019389,0.003422,-0.002974,0.009843,-0.003914,-0.001602,0.002386,-0.015203,-0.000257,0.003478,0.096202,0.008203,0.008179,0.007388
7/29/2019,-0.004994,-0.005882,-0.005577,-0.003184,-0.008125,-0.005543,0.00088,-0.02069,-0.008193,-0.01115,-0.010962,0.017517,-0.03806,0.013017,0.007085,0.006982,0.004122,0.002822,0.009339,-0.002714,-0.002193,-0.009623,-0.001616
7/30/2019,0.005822,-0.000282,0.001402,-0.002244,0.012123,-0.000697,-0.004773,0.005592,0.004902,-0.004643,-0.005172,-0.007067,-0.064174,0.009456,0.000133,0.005358,0.000885,0.023024,-0.004292,-0.011145,-0.004822,-0.016495,-0.002579
7/31/2019,-0.008383,0.006905,0.000175,0.003547,-0.006798,-0.00767,-0.004164,-0.002884,-0.005736,-0.002462,-0.005694,-0.014082,0.001289,-0.003363,-0.013139,-0.014263,-0.009892,-0.006252,0.020404,-0.00798,-0.02907,-0.005686,-0.010886
8/1/2019,-0.036433,-0.03247,-0.025547,-0.026379,-0.038787,-0.039489,-0.014447,-0.027887,-0.03875,-0.03658,-0.010956,0.000537,-0.005922,0.008435,-0.025551,-0.065352,-0.019251,-0.018621,-0.021639,-0.00527,0.013136,-0.043094,-0.008999
8/2/2019,0.005745,-0.00217,-0.004669,-8.90E-05,-0.00373,-0.003365,-0.005915,0.008075,-0.010539,-0.018868,-0.009063,0.005987,-0.006536,0.00932,-0.009798,-0.006295,-8.30E-05,-0.013333,-0.021158,-0.012758,-0.008402,-0.028071,-0.007283
8/5/2019,-0.033441,-0.036532,-0.042937,-0.029753,-0.044248,-0.035941,-0.017462,-0.027403,-0.036729,-0.038699,-0.034807,-0.006943,-0.027368,-0.015982,-0.020488,-0.022941,-0.016483,-0.02131,-0.052348,-0.034748,-0.034258,-0.045528,-0.029778
8/6/2019,0.009455,0.010984,0.009614,0.007849,0.012108,0.016416,0.001316,0.017122,0.02147,0.018029,0.008686,0.004687,-0.000271,0.014798,0.009676,0.00403,0.00539,-0.001328,0.01893,0.014142,0.018758,0.024468,0.013017
8/7/2019,-0.022672,-0.03438,-0.017737,-0.021733,-0.018649,-0.016755,0.001446,-0.023865,-0.001311,-0.016012,-0.001305,-0.004282,-0.010014,-0.001186,-0.006483,-0.004014,-0.002345,-0.001595,0.010355,0.004124,0.00438,0.011053,0.000767
8/8/2019,0.017643,0.014103,0.006653,0.01694,0.017569,0.024562,0.010503,0.024012,0.006124,0.017505,0.00209,0.011289,0.007928,0.005697,0.026667,0.016646,0.034677,0.006525,0.022056,0.02575,0.026685,0.019162,0.018762
8/9/2019,0.01006,0.0057,-0.00321,-0.001092,-0.001762,-0.010339,-0.006106,-0.002155,-0.000483,0.005573,-0.014863,0.002734,-0.014104,0.009324,-0.021277,-0.01241,-0.006573,-0.009952,-0.008209,-0.014334,-0.008496,-0.01911,-0.006617
8/12/2019,-0.00996,-0.027958,-0.010419,-0.018772,-0.024356,-0.027404,-0.013333,-0.016631,-0.026003,-0.02747,-0.026204,-0.000833,-0.02641,-0.005847,-0.0048,-0.002269,-0.007107,-0.004347,-0.002537,-0.012112,-0.013942,0.001194,-0.012184
8/13/2019,0.003853,0.016402,0.011294,0.015416,0.002894,0.009184,0.008611,0.009444,0.012852,0.008176,0.00598,0.011294,-0.005369,0.012468,0.012351,0.009271,0.006911,0.015007,0.042348,0.018927,0.020694,0.029628,0.014994
8/14/2019,-0.02516,-0.046883,-0.036532,-0.041522,-0.046898,-0.052753,-0.025877,-0.043298,-0.041889,-0.033423,-0.02729,-0.023685,-0.027273,-0.031134,-0.040289,-0.022877,-0.037993,-0.025269,-0.029765,-0.027141,-0.030015,-0.01201,-0.029293
8/15/2019,-0.009514,0.000963,0.007466,0.003817,-0.006435,-0.001466,-0.000405,-0.013418,0.00317,-0.005848,0.003889,0.00215,0.007009,0.000719,-0.005913,-0.006208,-0.00671,-0.005791,-0.004981,0.004355,-0.002239,0.030297,0.002464
8/16/2019,0.016451,0.018118,0.019501,0.023954,0.029714,0.035225,0.01349,0.023283,0.016515,0.021483,0.013468,0.006282,0.00493,0.019171,0.015613,0.008532,0.000428,0.006657,0.023595,0.008458,0.018327,0.045697,0.014426
8/19/2019,0.001195,0.010709,0.00746,0.009005,0.008879,0.013075,0.002795,0.019374,0.01394,0.010766,0.012182,0.006775,0.015296,0.013285,0.016837,0.008999,0.012952,0.015431,0.018644,0.018004,0.016749,0.021077,0.012106
8/20/2019,-0.023543,-0.016828,-0.019746,-0.012697,-0.020169,-0.013839,-0.011813,-0.012597,-0.010979,-0.011642,-0.010667,-0.012476,-0.016202,-0.006265,-0.006047,-0.007135,-0.010059,-0.010855,4.80E-05,-0.014086,-0.008309,-0.006002,-0.007915
8/21/2019,0.007111,-0.001585,0.004455,0.002796,0.007859,-0.002681,0.008059,0.007162,0.0035,0.001002,0.002488,0.007121,0.007512,0.014711,0.009996,0.01042,0.015069,0.00823,0.010839,0.006802,0.011147,-0.011117,0.008247
8/22/2019,0.011805,0.003333,0.003664,0.010315,0.009655,0.010435,-0.004797,0.013778,0.008671,0.008262,-0.001655,-0.001977,0.006022,-0.002186,-0.002151,-0.006223,-0.001272,-0.006258,-0.000846,-5.00E-05,-0.007277,-0.019003,-0.000506
