caldt,sprtrn
2013/05/20,-0.000708
2013/05/21,0.001722
2013/05/22,-0.008274
2013/05/23,-0.002924
2013/05/24,-0.000551
2013/05/28,0.006341
2013/05/29,-0.007048
2013/05/30,0.003670
2013/05/31,-0.014307
2013/06/03,0.005936
2013/06/04,-0.005511
2013/06/05,-0.013780
2013/06/06,0.008490
2013/06/07,0.012832
2013/06/10,-0.000347
2013/06/11,-0.010153
2013/06/12,-0.008370
2013/06/13,0.014784
2013/06/14,-0.005885
2013/06/17,0.007567
2013/06/18,0.007791
2013/06/19,-0.013851
2013/06/20,-0.025010
2013/06/21,0.002670
2013/06/24,-0.012145
2013/06/25,0.009497
2013/06/26,0.009590
2013/06/27,0.006200
2013/06/28,-0.004290
2013/07/01,0.005404
2013/07/02,-0.000545
2013/07/03,0.000824
2013/07/05,0.010202
2013/07/08,0.005252
2013/07/09,0.007230
2013/07/10,0.000182
2013/07/11,0.013554
2013/07/12,0.003087
2013/07/15,0.001375
2013/07/16,-0.003709
2013/07/17,0.002774
2013/07/18,0.005033
2013/07/19,0.001610
2013/07/22,0.002033
2013/07/23,-0.001852
2013/07/24,-0.003811
2013/07/25,0.002556
2013/07/26,0.000828
2013/07/29,-0.003736
2013/07/30,0.000374
2013/07/31,-0.000136
2013/08/01,0.012541
2013/08/02,0.001640
2013/08/05,-0.001480
2013/08/06,-0.005723
2013/08/07,-0.003806
2013/08/08,0.003885
2013/08/09,-0.003570
2013/08/12,-0.001153
2013/08/13,0.002776
2013/08/14,-0.005177
2013/08/15,-0.014282
2013/08/16,-0.003305
2013/08/19,-0.005900
2013/08/20,0.003821
2013/08/21,-0.005780
2013/08/22,0.008619
2013/08/23,0.003947
2013/08/26,-0.004040
2013/08/27,-0.015874
2013/08/28,0.002748
2013/08/29,0.001963
2013/08/30,-0.003174
2013/09/03,0.004164
2013/09/04,0.008117
2013/09/05,0.001210
2013/09/06,0.000054
2013/09/09,0.009993
2013/09/10,0.007346
2013/09/11,0.003052
2013/09/12,-0.003380
2013/09/13,0.002715
2013/09/16,0.005693
2013/09/17,0.004218
2013/09/18,0.012178
2013/09/19,-0.001843
2013/09/20,-0.007217
2013/09/23,-0.004720
2013/09/24,-0.002597
2013/09/25,-0.002739
2013/09/26,0.003485
2013/09/27,-0.004074
2013/09/30,-0.006029
2013/10/01,0.007999
2013/10/02,-0.000667
2013/10/03,-0.008979
2013/10/04,0.007053
2013/10/07,-0.008506
2013/10/08,-0.012332
2013/10/09,0.000574
2013/10/10,0.021830
2013/10/11,0.006286
2013/10/14,0.004075
2013/10/15,-0.007064
2013/10/16,0.013828
2013/10/17,0.006744
2013/10/18,0.006549
2013/10/21,0.000092
2013/10/22,0.005738
2013/10/23,-0.004725
2013/10/24,0.003258
2013/10/25,0.004395
2013/10/28,0.001330
2013/10/29,0.005584
2013/10/30,-0.004876
2013/10/31,-0.003839
2013/11/01,0.002903
2013/11/04,0.003571
2013/11/05,-0.002806
2013/11/06,0.004266
2013/11/07,-0.013183
2013/11/08,0.013428
2013/11/11,0.000723
2013/11/12,-0.002370
2013/11/13,0.008095
2013/11/14,0.004837
2013/11/15,0.004222
2013/11/18,-0.003698
2013/11/19,-0.002043
2013/11/20,-0.003636
2013/11/21,0.008129
2013/11/22,0.004961
2013/11/25,-0.001263
2013/11/26,0.000150
2013/11/27,0.002485
2013/11/29,-0.000786
2013/12/02,-0.002719
2013/12/03,-0.003193
2013/12/04,-0.001304
2013/12/05,-0.004340
2013/12/06,0.011238
2013/12/09,0.001817
2013/12/10,-0.003180
2013/12/11,-0.011317
2013/12/12,-0.003771
2013/12/13,-0.000101
2013/12/16,0.006320
2013/12/17,-0.003101
2013/12/18,0.016648
2013/12/19,-0.000580
2013/12/20,0.004819
2013/12/23,0.005318
2013/12/24,0.002916
2013/12/26,0.004745
2013/12/27,-0.000337
2013/12/30,-0.000179
2013/12/31,0.003960
2014/01/02,-0.008862
2014/01/03,-0.000333
2014/01/06,-0.002512
2014/01/07,0.006082
2014/01/08,-0.000212
2014/01/09,0.000348
2014/01/10,0.002307
2014/01/13,-0.012576
2014/01/14,0.010818
2014/01/15,0.005166
2014/01/16,-0.001347
2014/01/17,-0.003895
2014/01/21,0.002774
2014/01/22,0.000575
2014/01/23,-0.008890
2014/01/24,-0.020875
2014/01/27,-0.004876
2014/01/28,0.006141
2014/01/29,-0.010209
2014/01/30,0.011267
2014/01/31,-0.006465
2014/02/03,-0.022832
2014/02/04,0.007641
2014/02/05,-0.002028
2014/02/06,0.012440
2014/02/07,0.013302
2014/02/10,0.001569
2014/02/11,0.011062
2014/02/12,-0.000269
2014/02/13,0.005810
2014/02/14,0.004809
2014/02/18,0.001158
2014/02/19,-0.006524
2014/02/20,0.006031
2014/02/21,-0.001919
2014/02/24,0.006187
2014/02/25,-0.001348
2014/02/26,0.000022
2014/02/27,0.004948
2014/02/28,0.002783
2014/03/03,-0.007379
2014/03/04,0.015268
2014/03/05,-0.000053
2014/03/06,0.001718
2014/03/07,0.000538
2014/03/10,-0.000463
2014/03/11,-0.005082
2014/03/12,0.000305
2014/03/13,-0.011701
2014/03/14,-0.002822
2014/03/17,0.009614
2014/03/18,0.007220
2014/03/19,-0.006132
2014/03/20,0.006041
2014/03/21,-0.002933
2014/03/24,-0.004865
2014/03/25,0.004404
2014/03/26,-0.007000
2014/03/27,-0.001900
2014/03/28,0.004640
2014/03/31,0.007924
2014/04/01,0.007039
2014/04/02,0.002853
2014/04/03,-0.001126
2014/04/04,-0.012537
2014/04/07,-0.010750
2014/04/08,0.003751
2014/04/09,0.010918
2014/04/10,-0.020885
2014/04/11,-0.009487
2014/04/14,0.008217
2014/04/15,0.006757
2014/04/16,0.010488
2014/04/17,0.001364
2014/04/21,0.003775
2014/04/22,0.004092
2014/04/23,-0.002213
2014/04/24,0.001717
2014/04/25,-0.008096
2014/04/28,0.003236
2014/04/29,0.004761
2014/04/30,0.002992
2014/05/01,-0.000143
2014/05/02,-0.001348
2014/05/05,0.001871
2014/05/06,-0.008988
2014/05/07,0.005616
2014/05/08,-0.001374
2014/05/09,0.001519
2014/05/12,0.009673
2014/05/13,0.000422
2014/05/14,-0.004701
2014/05/15,-0.009362
2014/05/16,0.003747
2014/05/19,0.003845
2014/05/20,-0.006498
2014/05/21,0.008116
2014/05/22,0.002362
2014/05/23,0.004248
2014/05/27,0.005988
2014/05/28,-0.001114
2014/05/29,0.005367
2014/05/30,0.001844
2014/06/02,0.000728
2014/06/03,-0.000379
2014/06/04,0.001892
2014/06/05,0.006525
2014/06/06,0.004628
2014/06/09,0.000939
2014/06/10,-0.000246
2014/06/11,-0.003537
2014/06/12,-0.007089
2014/06/13,0.003135
2014/06/16,0.000837
2014/06/17,0.002173
2014/06/18,0.007719
2014/06/19,0.001277
2014/06/20,0.001730
2014/06/23,-0.000132
2014/06/24,-0.006435
2014/06/25,0.004897
2014/06/26,-0.001179
2014/06/27,0.001911
2014/06/30,-0.000372
2014/07/01,0.006678
2014/07/02,0.000659
2014/07/03,0.005480
2014/07/07,-0.003924
2014/07/08,-0.007049
2014/07/09,0.004644
2014/07/10,-0.004131
2014/07/11,0.001471
2014/07/14,0.004844
2014/07/15,-0.001932
2014/07/16,0.004201
2014/07/17,-0.011834
2014/07/18,0.010265
2014/07/21,-0.002320
2014/07/22,0.005016
2014/07/23,0.001754
2014/07/24,0.000488
2014/07/25,-0.004849
2014/07/28,0.000288
2014/07/29,-0.004528
2014/07/30,0.000061
2014/07/31,-0.019999
2014/08/01,-0.002859
2014/08/04,0.007189
2014/08/05,-0.009685
2014/08/06,0.000016
2014/08/07,-0.005557
2014/08/08,0.011531
2014/08/11,0.002759
2014/08/12,-0.001637
2014/08/13,0.006707
2014/08/14,0.004346
2014/08/15,-0.000061
2014/08/18,0.008532
2014/08/19,0.005001
2014/08/20,0.002478
2014/08/21,0.002950
2014/08/22,-0.001993
2014/08/25,0.004788
2014/08/26,0.001051
2014/08/27,0.000050
2014/08/28,-0.001690
2014/08/29,0.003320
2014/09/02,-0.000544
2014/09/03,-0.000779
2014/09/04,-0.001534
2014/09/05,0.005036
2014/09/08,-0.003073
2014/09/09,-0.006545
2014/09/10,0.003646
2014/09/11,0.000882
2014/09/12,-0.005963
2014/09/15,-0.000710
2014/09/16,0.007484
2014/09/17,0.001296
2014/09/18,0.004891
2014/09/19,-0.000477
2014/09/22,-0.008013
2014/09/23,-0.005776
2014/09/24,0.007832
2014/09/25,-0.016169
2014/09/26,0.008576
2014/09/29,-0.002547
2014/09/30,-0.002786
2014/10/01,-0.013249
2014/10/02,0.000005
2014/10/03,0.011166
2014/10/06,-0.001565
2014/10/07,-0.015126
2014/10/08,0.017462
2014/10/09,-0.020661
2014/10/10,-0.011451
2014/10/13,-0.016468
2014/10/14,0.001579
2014/10/15,-0.008100
2014/10/16,0.000145
2014/10/17,0.012884
2014/10/20,0.009143
2014/10/21,0.019574
2014/10/22,-0.007299
2014/10/23,0.012303
2014/10/24,0.007053
2014/10/27,-0.001502
2014/10/28,0.011939
2014/10/29,-0.001385
2014/10/30,0.006230
2014/10/31,0.011731
2014/11/03,-0.000119
2014/11/04,-0.002830
2014/11/05,0.005701
2014/11/06,0.003776
2014/11/07,0.000350
2014/11/10,0.003120
2014/11/11,0.000697
2014/11/12,-0.000701
2014/11/13,0.000530
2014/11/14,0.000240
2014/11/17,0.000735
2014/11/18,0.005134
2014/11/19,-0.001501
2014/11/20,0.001967
2014/11/21,0.005237
2014/11/24,0.002864
2014/11/25,-0.001150
2014/11/26,0.002806
2014/11/28,-0.002542
2014/12/01,-0.006829
2014/12/02,0.006384
2014/12/03,0.003765
2014/12/04,-0.001162
2014/12/05,0.001665
2014/12/08,-0.007257
2014/12/09,-0.000238
2014/12/10,-0.016351
2014/12/11,0.004536
2014/12/12,-0.016214
2014/12/15,-0.006343
2014/12/16,-0.008489
2014/12/17,0.020352
2014/12/18,0.024015
2014/12/19,0.004570
2014/12/22,0.003810
2014/12/23,0.001746
2014/12/24,-0.000139
2014/12/26,0.003310
2014/12/29,0.000862
2014/12/30,-0.004889
2014/12/31,-0.010311
2015/01/02,-0.000340
2015/01/05,-0.018278
2015/01/06,-0.008893
2015/01/07,0.011630
2015/01/08,0.017888
2015/01/09,-0.008404
2015/01/12,-0.008094
2015/01/13,-0.002579
2015/01/14,-0.005813
2015/01/15,-0.009248
2015/01/16,0.013424
2015/01/20,0.001550
2015/01/21,0.004732
2015/01/22,0.015270
2015/01/23,-0.005492
2015/01/26,0.002568
2015/01/27,-0.013388
2015/01/28,-0.013496
2015/01/29,0.009535
2015/01/30,-0.012992
2015/02/02,0.012962
2015/02/03,0.014439
2015/02/04,-0.004156
2015/02/05,0.010291
2015/02/06,-0.003418
2015/02/09,-0.004247
2015/02/10,0.010676
2015/02/11,-0.000029
2015/02/12,0.009645
2015/02/13,0.004075
2015/02/17,0.001598
2015/02/18,-0.000314
2015/02/19,-0.001062
2015/02/20,0.006126
2015/02/23,-0.000303
2015/02/24,0.002759
2015/02/25,-0.000766
2015/02/26,-0.001476
2015/02/27,-0.002956
2015/03/02,0.006125
2015/03/03,-0.004539
2015/03/04,-0.004389
2015/03/05,0.001196
2015/03/06,-0.014174
2015/03/09,0.003944
2015/03/10,-0.016961
2015/03/11,-0.001918
2015/03/12,0.012601
2015/03/13,-0.006075
2015/03/16,0.013534
2015/03/17,-0.003320
2015/03/18,0.012158
2015/03/19,-0.004873
2015/03/20,0.009013
2015/03/23,-0.001746
2015/03/24,-0.006139
2015/03/25,-0.014559
2015/03/26,-0.002377
2015/03/27,0.002369
2015/03/30,0.012237
2015/03/31,-0.008796
2015/04/01,-0.003965
2015/04/02,0.003530
2015/04/06,0.006609
2015/04/07,-0.002062
2015/04/08,0.002683
2015/04/09,0.004457
2015/04/10,0.005203
2015/04/13,-0.004581
2015/04/14,0.001630
2015/04/15,0.005148
2015/04/16,-0.000778
2015/04/17,-0.011311
2015/04/20,0.009235
2015/04/21,-0.001481
2015/04/22,0.005088
2015/04/23,0.002358
2015/04/24,0.002253
2015/04/27,-0.004141
2015/04/28,0.002769
2015/04/29,-0.003740
2015/04/30,-0.010129
2015/05/01,0.010923
2015/05/04,0.002941
2015/05/05,-0.011837
2015/05/06,-0.004456
2015/05/07,0.003774
2015/05/08,0.013458
2015/05/11,-0.005090
2015/05/12,-0.002950
2015/05/13,-0.000305
2015/05/14,0.010779
2015/05/15,0.000768
2015/05/18,0.003048
2015/05/19,-0.000643
2015/05/20,-0.000931
2015/05/21,0.002338
2015/05/22,-0.002234
2015/05/26,-0.010282
2015/05/27,0.009163
2015/05/28,-0.001267
2015/05/29,-0.006318
2015/06/01,0.002059
2015/06/02,-0.001009
2015/06/03,0.002119
2015/06/04,-0.008623
2015/06/05,-0.001436
2015/06/08,-0.006474
2015/06/09,0.000418
2015/06/10,0.012042
2015/06/11,0.001739
2015/06/12,-0.006994
2015/06/15,-0.004622
2015/06/16,0.005690
2015/06/17,0.001980
2015/06/18,0.009903
2015/06/19,-0.005304
2015/06/22,0.006095
2015/06/23,0.000636
2015/06/24,-0.007353
2015/06/25,-0.002974
2015/06/26,-0.000390
2015/06/29,-0.020866
2015/06/30,0.002658
2015/07/01,0.006936
2015/07/02,-0.000308
2015/07/06,-0.003862
2015/07/07,0.006081
2015/07/08,-0.016653
2015/07/09,0.002262
2015/07/10,0.012338
2015/07/13,0.011066
2015/07/14,0.004453
2015/07/15,-0.000735
2015/07/16,0.008015
2015/07/17,0.001106
2015/07/20,0.000771
2015/07/21,-0.004262
2015/07/22,-0.002388
2015/07/23,-0.005676
2015/07/24,-0.010703
2015/07/27,-0.005775
2015/07/28,0.012386
2015/07/29,0.007319
2015/07/30,0.000028
2015/07/31,-0.002272
2015/08/03,-0.002757
2015/08/04,-0.002250
2015/08/05,0.003115
2015/08/06,-0.007753
2015/08/07,-0.002875
2015/08/10,0.012808
2015/08/11,-0.009557
2015/08/12,0.000950
2015/08/13,-0.001275
2015/08/14,0.003912
2015/08/17,0.005211
2015/08/18,-0.002626
2015/08/19,-0.008255
2015/08/20,-0.021100
2015/08/21,-0.031851
2015/08/24,-0.039414
2015/08/25,-0.013522
2015/08/26,0.039034
2015/08/27,0.024298
2015/08/28,0.000609
2015/08/31,-0.008392
2015/09/01,-0.029576
2015/09/02,0.018293
2015/09/03,0.001165
2015/09/04,-0.015330
2015/09/08,0.025083
2015/09/09,-0.013898
2015/09/10,0.005278
2015/09/11,0.004487
2015/09/14,-0.004090
2015/09/15,0.012831
2015/09/16,0.008705
2015/09/17,-0.002561
2015/09/18,-0.016164
2015/09/21,0.004566
2015/09/22,-0.012318
2015/09/23,-0.002049
2015/09/24,-0.003363
2015/09/25,-0.000466
2015/09/28,-0.025666
2015/09/29,0.001233
2015/09/30,0.019076
2015/10/01,0.001974
2015/10/02,0.014315
2015/10/05,0.018290
2015/10/06,-0.003588
2015/10/07,0.008036
2015/10/08,0.008818
2015/10/09,0.000725
2015/10/12,0.001276
2015/10/13,-0.006825
2015/10/14,-0.004716
2015/10/15,0.014853
2015/10/16,0.004570
2015/10/19,0.000271
2015/10/20,-0.001421
2015/10/21,-0.005825
2015/10/22,0.016628
2015/10/23,0.011030
2015/10/26,-0.001913
2015/10/27,-0.002554
2015/10/28,0.011840
2015/10/29,-0.000450
2015/10/30,-0.004810
2015/11/02,0.011874
2015/11/03,0.002728
2015/11/04,-0.003545
2015/11/05,-0.001132
2015/11/06,-0.000348
2015/11/09,-0.009823
2015/11/10,0.001511
2015/11/11,-0.003228
2015/11/12,-0.013990
2015/11/13,-0.011207
2015/11/16,0.014903
2015/11/17,-0.001339
2015/11/18,0.016162
2015/11/19,-0.001123
2015/11/20,0.003810
2015/11/23,-0.001235
2015/11/24,0.001222
2015/11/25,-0.000129
2015/11/27,0.000594
2015/11/30,-0.004641
2015/12/01,0.010681
2015/12/02,-0.010996
2015/12/03,-0.014374
2015/12/04,0.020526
2015/12/07,-0.006990
2015/12/08,-0.006490
2015/12/09,-0.007739
2015/12/10,0.002251
2015/12/11,-0.019423
2015/12/14,0.004756
2015/12/15,0.010619
2015/12/16,0.014515
2015/12/17,-0.015041
2015/12/18,-0.017797
2015/12/21,0.007778
2015/12/22,0.008817
2015/12/23,0.012418
2015/12/24,-0.001599
2015/12/28,-0.002179
2015/12/29,0.010630
2015/12/30,-0.007217
2015/12/31,-0.009412
2016/01/04,-0.015304
2016/01/05,0.002012
2016/01/06,-0.013115
2016/01/07,-0.023700
2016/01/08,-0.010838
2016/01/11,0.000853
2016/01/12,0.007803
2016/01/13,-0.024965
2016/01/14,0.016696
2016/01/15,-0.021599
2016/01/19,0.000532
2016/01/20,-0.011694
2016/01/21,0.005195
2016/01/22,0.020284
2016/01/25,-0.015638
2016/01/26,0.014144
2016/01/27,-0.010863
2016/01/28,0.005529
2016/01/29,0.024760
2016/02/01,-0.000443
2016/02/02,-0.018743
2016/02/03,0.004992
2016/02/04,0.001527
2016/02/05,-0.018481
2016/02/08,-0.014154
2016/02/09,-0.000664
2016/02/10,-0.000189
2016/02/11,-0.012301
2016/02/12,0.019518
2016/02/16,0.016517
2016/02/17,0.016480
2016/02/18,-0.004666
2016/02/19,-0.000026
2016/02/22,0.014454
2016/02/23,-0.012454
2016/02/24,0.004440
2016/02/25,0.011348
2016/02/26,-0.001870
2016/02/29,-0.008121
2016/03/01,0.023869
2016/03/02,0.004094
2016/03/03,0.003499
2016/03/04,0.003306
2016/03/07,0.000885
2016/03/08,-0.011240
2016/03/09,0.005052
2016/03/10,0.000156
2016/03/11,0.016396
2016/03/14,-0.001261
2016/03/15,-0.001837
2016/03/16,0.005600
2016/03/17,0.006595
2016/03/18,0.004406
2016/03/21,0.000986
2016/03/22,-0.000877
2016/03/23,-0.006386
2016/03/24,-0.000378
2016/03/28,0.000545
2016/03/29,0.008817
2016/03/30,0.004350
2016/03/31,-0.002040
2016/04/01,0.006331
2016/04/04,-0.003208
2016/04/05,-0.010145
2016/04/06,0.010508
2016/04/07,-0.011976
2016/04/08,0.002787
2016/04/11,-0.002740
2016/04/12,0.009662
2016/04/13,0.010040
2016/04/14,0.000173
2016/04/15,-0.000984
2016/04/18,0.006541
2016/04/19,0.003085
2016/04/20,0.000762
2016/04/21,-0.005194
2016/04/22,0.000048
2016/04/25,-0.001812
2016/04/26,0.001873
2016/04/27,0.001649
2016/04/28,-0.009231
2016/04/29,-0.005063
2016/05/02,0.007810
2016/05/03,-0.008677
2016/05/04,-0.005937
2016/05/05,-0.000239
2016/05/06,0.003175
2016/05/09,0.000753
2016/05/10,0.012484
2016/05/11,-0.009562
2016/05/12,-0.000170
2016/05/13,-0.008478
2016/05/16,0.009797
2016/05/17,-0.009411
2016/05/18,0.000205
2016/05/19,-0.003707
2016/05/20,0.006019
2016/05/23,-0.002085
2016/05/24,0.013681
2016/05/25,0.006975
2016/05/26,-0.000210
2016/05/27,0.004287
2016/05/31,-0.001000
2016/06/01,0.001130
2016/06/02,0.002825
2016/06/03,-0.002912
2016/06/06,0.004897
2016/06/07,0.001289
2016/06/08,0.003309
2016/06/09,-0.001718
2016/06/10,-0.009175
2016/06/13,-0.008115
2016/06/14,-0.001799
2016/06/15,-0.001841
2016/06/16,0.003133
2016/06/17,-0.003258
2016/06/20,0.005808
2016/06/21,0.002712
2016/06/22,-0.001652
2016/06/23,0.013364
2016/06/24,-0.035920
2016/06/27,-0.018097
2016/06/28,0.017770
2016/06/29,0.017033
2016/06/30,0.013565
2016/07/01,0.001949
2016/07/05,-0.006848
2016/07/06,0.005353
2016/07/07,-0.000872
2016/07/08,0.015253
2016/07/11,0.003409
2016/07/12,0.007009
2016/07/13,0.000135
2016/07/14,0.005259
2016/07/15,-0.000929
2016/07/18,0.002382
2016/07/19,-0.001435
2016/07/20,0.004270
2016/07/21,-0.003612
2016/07/22,0.004554
2016/07/25,-0.003011
2016/07/26,0.000323
2016/07/27,-0.001199
2016/07/28,0.001606
2016/07/29,0.001631
2016/08/01,-0.001270
2016/08/02,-0.006362
2016/08/03,0.003134
2016/08/04,0.000213
2016/08/05,0.008603
2016/08/08,-0.000907
2016/08/09,0.000390
2016/08/10,-0.002865
2016/08/11,0.004735
2016/08/12,-0.000796
2016/08/15,0.002793
2016/08/16,-0.005479
2016/08/17,0.001869
2016/08/18,0.002200
2016/08/19,-0.001440
2016/08/22,-0.000563
2016/08/23,0.001952
2016/08/24,-0.005240
2016/08/25,-0.001365
2016/08/26,-0.001579
2016/08/29,0.005228
2016/08/30,-0.001954
2016/08/31,-0.002376
2016/09/01,-0.000041
2016/09/02,0.004201
2016/09/06,0.002982
2016/09/07,-0.000146
2016/09/08,-0.002223
2016/09/09,-0.024522
2016/09/12,0.014677
2016/09/13,-0.014831
2016/09/14,-0.000588
2016/09/15,0.010109
2016/09/16,-0.003772
2016/09/19,-0.000019
2016/09/20,0.000299
2016/09/21,0.010917
2016/09/22,0.006500
2016/09/23,-0.005737
2016/09/26,-0.008588
2016/09/27,0.006444
2016/09/28,0.005296
2016/09/29,-0.009321
2016/09/30,0.007968
2016/10/03,-0.003261
2016/10/04,-0.004956
2016/10/05,0.004297
2016/10/06,0.000482
2016/10/07,-0.003253
2016/10/10,0.004606
2016/10/11,-0.012447
2016/10/12,0.001147
2016/10/13,-0.003099
2016/10/14,0.000202
2016/10/17,-0.003038
2016/10/18,0.006160
2016/10/19,0.002192
2016/10/20,-0.001376
2016/10/21,-0.000084
2016/10/24,0.004750
2016/10/25,-0.003798
2016/10/26,-0.001740
2016/10/27,-0.002987
2016/10/28,-0.003108
2016/10/31,-0.000122
2016/11/01,-0.006787
2016/11/02,-0.006525
2016/11/03,-0.004423
2016/11/04,-0.001666
2016/11/07,0.022224
2016/11/08,0.003772
2016/11/09,0.011077
2016/11/10,0.001951
2016/11/11,-0.001398
2016/11/14,-0.000116
2016/11/15,0.007481
2016/11/16,-0.001582
2016/11/17,0.004676
2016/11/18,-0.002387
2016/11/21,0.007461
2016/11/22,0.002165
2016/11/23,0.000808
2016/11/25,0.003914
2016/11/28,-0.005254
2016/11/29,0.001335
2016/11/30,-0.002653
2016/12/01,-0.003516
2016/12/02,0.000397
2016/12/05,0.005821
2016/12/06,0.003411
2016/12/07,0.013163
2016/12/08,0.002159
2016/12/09,0.005939
2016/12/12,-0.001137
2016/12/13,0.006540
2016/12/14,-0.008117
2016/12/15,0.003883
2016/12/16,-0.001751
2016/12/19,0.001975
2016/12/20,0.003638
2016/12/21,-0.002457
2016/12/22,-0.001863
2016/12/23,0.001252
2016/12/27,0.002248
2016/12/28,-0.008357
2016/12/29,-0.000293
2016/12/30,-0.004637
2017/01/03,0.008487
2017/01/04,0.005722
2017/01/05,-0.000771
2017/01/06,0.003517
2017/01/09,-0.003549
2017/01/10,0.000000
2017/01/11,0.002830
2017/01/12,-0.002145
2017/01/13,0.001850
2017/01/17,-0.002968
2017/01/18,0.001764
2017/01/19,-0.003609
2017/01/20,0.003366
2017/01/23,-0.002690
2017/01/24,0.006565
2017/01/25,0.008026
2017/01/26,-0.000735
2017/01/27,-0.000866
2017/01/30,-0.006010
2017/01/31,-0.000890
2017/02/01,0.000298
2017/02/02,0.000570
2017/02/03,0.007265
2017/02/06,-0.002115
2017/02/07,0.000227
2017/02/08,0.000693
2017/02/09,0.005752
2017/02/10,0.003566
2017/02/13,0.005246
2017/02/14,0.004007
2017/02/15,0.004992
2017/02/16,-0.000864
2017/02/17,0.001679
2017/02/21,0.006048
2017/02/22,-0.001082
2017/02/23,0.000419
2017/02/24,0.001493
2017/02/27,0.001018
2017/02/28,-0.002578
2017/03/01,0.013674
2017/03/02,-0.005860
2017/03/03,0.000504
2017/03/06,-0.003277
2017/03/07,-0.002913
2017/03/08,-0.002284
2017/03/09,0.000800
2017/03/10,0.003269
2017/03/13,0.000367
2017/03/14,-0.003379
2017/03/15,0.008375
2017/03/16,-0.001627
2017/03/17,-0.001314
2017/03/20,-0.002010
2017/03/21,-0.012408
2017/03/22,0.001890
2017/03/23,-0.001060
2017/03/24,-0.000844
2017/03/27,-0.001020
2017/03/28,0.007251
2017/03/29,0.001085
2017/03/30,0.002935
2017/03/31,-0.002255
2017/04/03,-0.001642
2017/04/04,0.000560
2017/04/05,-0.003055
2017/04/06,0.001929
2017/04/07,-0.000827
2017/04/10,0.000688
2017/04/11,-0.001434
2017/04/12,-0.003760
2017/04/13,-0.006815
2017/04/17,0.008613
2017/04/18,-0.002903
2017/04/19,-0.001716
2017/04/20,0.007557
2017/04/21,-0.003035
2017/04/24,0.010840
2017/04/25,0.006091
2017/04/26,-0.000486
2017/04/27,0.000553
2017/04/28,-0.001913
2017/05/01,0.001732
2017/05/02,0.001189
2017/05/03,-0.001271
2017/05/04,0.000582
2017/05/05,0.004089
2017/05/08,0.000038
2017/05/09,-0.001025
2017/05/10,0.001131
2017/05/11,-0.002163
2017/05/12,-0.001478
2017/05/15,0.004776
2017/05/16,-0.000687
2017/05/17,-0.018178
2017/05/18,0.003687
2017/05/19,0.006767
2017/05/22,0.005160
2017/05/23,0.001838
2017/05/24,0.002489
2017/05/25,0.004442
2017/05/26,0.000311
2017/05/30,-0.001205
2017/05/31,-0.000460
2017/06/01,0.007571
2017/06/02,0.003708
2017/06/05,-0.001218
2017/06/06,-0.002779
2017/06/07,0.001568
2017/06/08,0.000267
2017/06/09,-0.000830
2017/06/12,-0.000979
2017/06/13,0.004511
2017/06/14,-0.000996
2017/06/15,-0.002240
2017/06/16,0.000284
2017/06/19,0.008347
2017/06/20,-0.006697
2017/06/21,-0.000583
2017/06/22,-0.000456
2017/06/23,0.001561
2017/06/26,0.000316
2017/06/27,-0.008073
2017/06/28,0.008808
2017/06/29,-0.008600
2017/06/30,0.001533
2017/07/03,0.002311
2017/07/05,0.001453
2017/07/06,-0.009369
2017/07/07,0.006403
2017/07/10,0.000928
2017/07/11,-0.000783
2017/07/12,0.007306
2017/07/13,0.001875
2017/07/14,0.004674
2017/07/17,-0.000053
2017/07/18,0.000598
2017/07/19,0.005373
2017/07/20,-0.000154
2017/07/21,-0.000368
2017/07/24,-0.001064
2017/07/25,0.002923
2017/07/26,0.000283
2017/07/27,-0.000973
2017/07/28,-0.001341
2017/07/31,-0.000728
2017/08/01,0.002449
2017/08/02,0.000493
2017/08/03,-0.002184
2017/08/04,0.001889
2017/08/07,0.001647
2017/08/08,-0.002414
2017/08/09,-0.000364
2017/08/10,-0.014474
2017/08/11,0.001276
2017/08/14,0.010044
2017/08/15,-0.000499
2017/08/16,0.001420
2017/08/17,-0.015437
2017/08/18,-0.001835
2017/08/21,0.001163
2017/08/22,0.009941
2017/08/23,-0.003454
2017/08/24,-0.002074
2017/08/25,0.001673
2017/08/28,0.000487
2017/08/29,0.000843
2017/08/30,0.004615
2017/08/31,0.005721
2017/09/01,0.001982
2017/09/05,-0.007551
2017/09/06,0.003129
2017/09/07,-0.000178
2017/09/08,-0.001489
2017/09/11,0.010839
2017/09/12,0.003364
2017/09/13,0.000757
2017/09/14,-0.001101
2017/09/15,0.001847
2017/09/18,0.001456
2017/09/19,0.001110
2017/09/20,0.000634
2017/09/21,-0.003046
2017/09/22,0.000648
2017/09/25,-0.002222
2017/09/26,0.000072
2017/09/27,0.004085
2017/09/28,0.001205
2017/09/29,0.003705
2017/10/02,0.003874
2017/10/03,0.002159
2017/10/04,0.001247
2017/10/05,0.005647
2017/10/06,-0.001074
2017/10/09,-0.001804
2017/10/10,0.002322
2017/10/11,0.001803
2017/10/12,-0.001687
2017/10/13,0.000878
2017/10/16,0.001751
2017/10/17,0.000672
2017/10/18,0.000742
2017/10/19,0.000328
2017/10/20,0.005117
2017/10/23,-0.003972
2017/10/24,0.001618
2017/10/25,-0.004663
2017/10/26,0.001271
2017/10/27,0.008073
2017/10/30,-0.003192
